Key (ST_Code),ST Code / Abbr,Product Code,Product Name,Category,Loai Hang,KFM Qty (SL Chuyen),ABA Qty (SL Giao),Diff (Lech),Loai Chenh Lech
VGP_8936210410815,VGP,"=""8936210410815""",KITKOOL - BÁNH GIÒ TÔM THỊT TRỨNG CÚT 150G,Meat,Fix weight,0,10,-10,Chưa tạo phiếu KFM
VGP_8938529045924,VGP,"=""8938529045924""",NGỌC THƠM - GÀ MUỐI 500G,Meat,Fix weight,0,2,-2,Chưa tạo phiếu KFM
VGP_11570,VGP,"=""11570""",QUÝT NỘI ĐỊA TRUNG TÚI 1.5KG,Meat,Fix weight,0,10,-10,Chưa tạo phiếu KFM
VGP_8936243700051,VGP,"=""8936243700051""",HẢI ĐĂNG - SANDWICH TRỨNG XỐT MAYO 91G,Meat,Fix weight,0,1,-1,Chưa tạo phiếu KFM
VGP_8936034878037,VGP,"=""8936034878037""",PONNIE - XIÊN XÚC XÍCH PHÔ MAI 50G,Meat,Fix weight,0,2,-2,Chưa tạo phiếu KFM
VGP_8936034878006,VGP,"=""8936034878006""",PONNIE - XÚC XÍCH ỚT 50G,Meat,Fix weight,0,2,-2,Chưa tạo phiếu KFM
VGP_8936146446728,VGP,"=""8936146446728""",G - CHẢ LỤA 200G,Meat,Fix weight,0,4,-4,Chưa tạo phiếu KFM
VGP_8936176751175,VGP,"=""8936176751175""",TNT - CHÈ DỪA NON KIỂU THÁI 140G,Meat,Fix weight,0,3,-3,Chưa tạo phiếu KFM
VGP_8938525186058,VGP,"=""8938525186058""",TIÊN TIẾN- MĂNG TÂY XANH VIETGAP LOẠI 1 250G,Meat,Fix weight,0,5,-5,Chưa tạo phiếu KFM
VGP_8936110050203,VGP,"=""8936110050203""",SWEETHOME - CREPE PUDDING VỊ MATCHA 100G,Meat,Fix weight,0,2,-2,Chưa tạo phiếu KFM
VGP_8938505512013,VGP,"=""8938505512013""",SENTA - HẠT SEN TƯƠI 200G,Meat,Fix weight,0,4,-4,Chưa tạo phiếu KFM
VGP_11546,VGP,"=""11546""",HÀNH TÍM BÓC VỎ 100G,Meat,Fix weight,0,4,-4,Chưa tạo phiếu KFM
VGP_8938509645076,VGP,"=""8938509645076""",ZESPRI - HỘP KIWI XANH 4 QUẢ,Meat,Fix weight,0,4,-4,Chưa tạo phiếu KFM
VGP_8850329003679,VGP,"=""8850329003679""",MEIJI - SỮA THANH TRÙNG LACTOSE FREE VỊ SOCOLA ĐEN 946ML,Meat,Fix weight,0,2,-2,Chưa tạo phiếu KFM
VGP_8934673607827,VGP,"=""8934673607827""",VINAMILK - SCA DÂU 100G,Meat,Fix weight,0,48,-48,Chưa tạo phiếu KFM
VGP_8936034876743,VGP,"=""8936034876743""",PONNIE - XÚC XÍCH VÒNG BRATWURST 200G,Meat,Fix weight,0,2,-2,Chưa tạo phiếu KFM
VGP_8935058921446,VGP,"=""8935058921446""",CP - XÚC XÍCH MEISTERS WURST PREMIUM 200G,Meat,Fix weight,0,4,-4,Chưa tạo phiếu KFM
VGP_8936210411591,VGP,"=""8936210411591""",KITKOOL - BÁNH BAO BÍ ĐỎ NHÂN THỊT BÒ PHÔ MAI MOZZARELLA 300G,Meat,Fix weight,0,6,-6,Chưa tạo phiếu KFM
VGP_8938532089991,VGP,"=""8938532089991""",VĨ LÂM - CẢI SẬY CHUA NGỌT CẮT SẴN 500G,Meat,Fix weight,0,4,-4,Chưa tạo phiếu KFM
VGP_8935101608102,VGP,"=""8935101608102""",JONGGA - KIM CHI CẢI THẢO CẮT LÁT 450G,Meat,Fix weight,0,4,-4,Chưa tạo phiếu KFM
VGP_11755,VGP,"=""11755""",TÁO BRAEBURN NEWZEALAND TÚI 1.5KG,Meat,Fix weight,0,3,-3,Chưa tạo phiếu KFM
VGP_10973,VGP,"=""10973""",NHO MUSCAT NỘI ĐỊA TRUNG HỘP 450G UP,Meat,Fix weight,0,11,-11,Chưa tạo phiếu KFM
VGP_11437,VGP,"=""11437""",VỈ BÍ ĐỎ CẮT KHÚC 400G,Meat,Fix weight,0,6,-6,Chưa tạo phiếu KFM
VGP_8936137310021,VGP,"=""8936137310021""",BARISTA MILK - SỮA THANH TRÙNG CHAI 1.8L,Meat,Fix weight,0,4,-4,Chưa tạo phiếu KFM
VGP_8935007110921,VGP,"=""8935007110921""",LOTHAMILK - SỮA THANH TRÙNG ÍT ĐƯỜNG 857ML,Meat,Fix weight,0,6,-6,Chưa tạo phiếu KFM
VGP_8850329123575,VGP,"=""8850329123575""",MEIJI - SỮA THANH TRÙNG HUƠNG DƯA LƯỚI 946ML,Meat,Fix weight,0,2,-2,Chưa tạo phiếu KFM
VGP_8938546855032,VGP,"=""8938546855032""",BEANY - ĐẬU HŨ CHIÊN 280G,Meat,Fix weight,0,8,-8,Chưa tạo phiếu KFM
VGP_11591,VGP,"=""11591""",MÍT ĐỎ LỘT SẴN HỘP 350G,Meat,Fix weight,0,1,-1,Chưa tạo phiếu KFM
VGP_8936034877856,VGP,"=""8936034877856""",MEATDELI - MỠ HEO SẠCH NGUYÊN CHẤT 330G,Meat,Fix weight,0,6,-6,Chưa tạo phiếu KFM
VGP_8936076279366,VGP,"=""8936076279366""",SAVOURE - BÁNH SU SOCOLA COOKIE 104G (26G x 4 CÁI),Meat,Fix weight,0,6,-6,Chưa tạo phiếu KFM
VGP_8936076279328,VGP,"=""8936076279328""",SAVOURE - BÁNH SU KEM 150G,Meat,Fix weight,0,7,-7,Chưa tạo phiếu KFM
VGP_8935058911645,VGP,"=""8935058911645""",CP - XÚC XÍCH COCKTAIL XÔNG KHÓI 250G,Meat,Fix weight,0,8,-8,Chưa tạo phiếu KFM
VGP_4014500513164,VGP,"=""4014500513164""",ZOTT - PHÔ MAI LÁT MOZZARELLA 200G,Meat,Fix weight,0,4,-4,Chưa tạo phiếu KFM
VGP_11749,VGP,"=""11749""",TÁO GALA NEW ZEALAND TÚI 950G UP,Meat,Fix weight,0,1,-1,Chưa tạo phiếu KFM
VGP_8936219620192,VGP,"=""8936219620192""",SAMHO - SUMIRI CÀNG CUA HOÀNG ĐẾ 70G,Meat,Fix weight,0,2,-2,Chưa tạo phiếu KFM
VGP_8938529045856,VGP,"=""8938529045856""",NGỌC THƠM - CHÂN GIÒ HEO MUỐI 300G,Meat,Fix weight,0,2,-2,Chưa tạo phiếu KFM
VGP_8934673435505,VGP,"=""8934673435505""",VINAMILK - SCU PROBI HƯƠNG DƯA GANG 65ML.,Meat,Fix weight,0,10,-10,Chưa tạo phiếu KFM
VGP_11575,VGP,"=""11575""",LÊ ĐƯỜNG TÚI 1.2KG,Meat,Fix weight,0,3,-3,Chưa tạo phiếu KFM
VGP_8934673613828,VGP,"=""8934673613828""",VINAMILK - SCA ÍT ĐƯỜNG 100G,Meat,Fix weight,0,96,-96,Chưa tạo phiếu KFM
VGP_8934673500944,VGP,"=""8934673500944""",VINAMILK - SCA VIỆT QUẤT ÍT ĐƯỜNG 100G,Meat,Fix weight,0,24,-24,Chưa tạo phiếu KFM
VGP_8934572177469,VGP,"=""8934572177469""",VISSAN - NEM CHUA 100G,Meat,Fix weight,0,4,-4,Chưa tạo phiếu KFM
VGP_8936183060840,VGP,"=""8936183060840""",GFU - KHOAI LANG HẤP TAM SẮC 200G,Meat,Fix weight,0,6,-6,Chưa tạo phiếu KFM
VGP_11757,VGP,"=""11757""",NẤM MỠ TRẮNG 150G,Meat,Fix weight,0,1,-1,Chưa tạo phiếu KFM
VGP_11541,VGP,"=""11541""",HỖN HỢP CANH SOUP 400G,Meat,Fix weight,0,6,-6,Chưa tạo phiếu KFM
VGP_8936110051361,VGP,"=""8936110051361""",SWEETHOME - CHÈ ĐẬU TRẮNG CỐT DỪA 140G,Meat,Fix weight,0,2,-2,Chưa tạo phiếu KFM
VGP_8938505512402,VGP,"=""8938505512402""",SENTA - KHOAI MỠ GỌT VỎ 400G,Meat,Fix weight,0,3,-3,Chưa tạo phiếu KFM
VGP_11567,VGP,"=""11567""",RAU MUỐNG BÀO 200G,Meat,Fix weight,0,2,-2,Chưa tạo phiếu KFM
VGP_8936176751021,VGP,"=""8936176751021""",TNT - CHÈ BẮP 140G,Meat,Fix weight,0,2,-2,Chưa tạo phiếu KFM
VGP_11020,VGP,"=""11020""",CHANH VÀNG NỘI ĐỊA TRUNG 140G up,Meat,Fix weight,0,2,-2,Chưa tạo phiếu KFM
VGP_8936049694424,VGP,"=""8936049694424""",HỖN HỢP XÀ LÁCH BABY VÀ RAU THƠM 75G (ĐÃ RỬA SẠCH),Meat,Fix weight,0,2,-2,Chưa tạo phiếu KFM
VGP_SP001595,VGP,"=""SP001595""",BBANG HOUSE - BÁNH ITALIA CARAMEL 100G,Meat,Fix weight,0,1,-1,Chưa tạo phiếu KFM
VGP_11542,VGP,"=""11542""",HỖN HỢP SU SU VÀ CÀ RỐT 300G,Meat,Fix weight,0,4,-4,Chưa tạo phiếu KFM
VGP_SP001578,VGP,"=""SP001578""",BBANG HOUSE - BÁNH KEM CỐT SOCOLA 120G,Meat,Fix weight,0,8,-8,Chưa tạo phiếu KFM
VGP_8888470042001,VGP,"=""8888470042001""",MEIJI - SỮA THANH TRÙNG SOCOLA 200ML,Meat,Fix weight,0,2,-2,Chưa tạo phiếu KFM
VGP_8850329003624,VGP,"=""8850329003624""",MEIJI - SỮA THANH TRÙNG LACTOSE FREE 946ML,Meat,Fix weight,0,2,-2,Chưa tạo phiếu KFM
VGP_8938509645014,VGP,"=""8938509645014""",HOKTO - NẤM LINH CHI TRẮNG  MALAYSIA 125G,Meat,Fix weight,0,1,-1,Chưa tạo phiếu KFM
VGP_8935217430109,VGP,"=""8935217430109""",TH TRUE MILK - BƠ LẠT TỰ NHIÊN VỈ 10X10G,Meat,Fix weight,0,4,-4,Chưa tạo phiếu KFM
VGP_8938500490897,VGP,"=""8938500490897""",IKA - TAI HEO Ủ XÌ DẦU 160G,Meat,Fix weight,0,6,-6,Chưa tạo phiếu KFM
VGP_8936195180758,VGP,"=""8936195180758""",HAHA - CHẢ LỤA 500G,Meat,Fix weight,0,4,-4,Chưa tạo phiếu KFM
VGP_8936199380345,VGP,"=""8936199380345""",FAMILY MEALS - BÁNH GIÒ NHÂN THỊT TRỨNG MUỐI 175G,Meat,Fix weight,0,2,-2,Chưa tạo phiếu KFM
VGP_11593,VGP,"=""11593""",BƯỞI DA XANH LỘT SẴN 350G,Meat,Fix weight,0,1,-1,Chưa tạo phiếu KFM
VGP_8938532089045,VGP,"=""8938532089045""",VĨ LÂM - CẢI SẬY CHUA NGỌN 500G,Meat,Fix weight,0,5,-5,Chưa tạo phiếu KFM
VGP_8936243700037,VGP,"=""8936243700037""",HẢI ĐĂNG - SANDWICH CÁ NGỪ BẮP VÀ TRỨNG 91G,Meat,Fix weight,0,1,-1,Chưa tạo phiếu KFM
VGP_8936077114369,VGP,"=""8936077114369""",BAMBOO - BÁNH BAO NGUYÊN CÁM NHÂN XÁ XÍU PHÔ MAI 220G (2x110G),Meat,Fix weight,0,2,-2,Chưa tạo phiếu KFM
VGP_8936000751012,VGP,"=""8936000751012""",ICHIBAN - SỮA ĐẬU NÀNH 350ML,Meat,Fix weight,0,2,-2,Chưa tạo phiếu KFM
VGP_8935335401869,VGP,"=""8935335401869""",THỌ PHÁT - BÁNH BAO GÀ NƯỚNG PHÔ MAI 400G (4x100G),Meat,Fix weight,0,2,-2,Chưa tạo phiếu KFM
VGP_8936183060734,VGP,"=""8936183060734""",GFU - XOÀI NGÂM CHUA NGỌT 300G,Meat,Fix weight,0,4,-4,Chưa tạo phiếu KFM
VGP_8938508605064,VGP,"=""8938508605064""",RRFARN- XÀ LÁCH HỖN HỢP VIETGAP 130G,Meat,Fix weight,0,1,-1,Chưa tạo phiếu KFM
VGP_8936110050395,VGP,"=""8936110050395""",SWEETHOME - BÁNH CREPE SỮA TƯƠI 90G,Meat,Fix weight,0,1,-1,Chưa tạo phiếu KFM
VGP_8936176751014,VGP,"=""8936176751014""",TNT - CHÈ MÔN 140G,Meat,Fix weight,0,3,-3,Chưa tạo phiếu KFM
VGP_8936113000045,VGP,"=""8936113000045""",THÁI SƠN - SÂM LA HÁN HOA CÚC 330ML,Meat,Fix weight,0,2,-2,Chưa tạo phiếu KFM
VGP_8936113000083,VGP,"=""8936113000083""",THÁI SƠN - TÁO ĐỎ HẠT CHIA 330ML,Meat,Fix weight,0,8,-8,Chưa tạo phiếu KFM
VGP_8936204030265,VGP,"=""8936204030265""",AN LẠC - NGUYÊN LIỆU TƯƠI KHO TIÊU XANH 60G,Meat,Fix weight,0,2,-2,Chưa tạo phiếu KFM
VGP_8936113000021,VGP,"=""8936113000021""",THÁI SƠN - MỦ TRÔM NHA ĐAM 330ML,Meat,Fix weight,0,5,-5,Chưa tạo phiếu KFM
VGP_10610,VGP,"=""10610""",ZESPRI - HỘP KIWI VÀNG CHÍN 4 QUẢ,Meat,Fix weight,0,20,-20,Chưa tạo phiếu KFM
VGP_8936176751236,VGP,"=""8936176751236""",TNT - SET ĂN NHẸ 250G,Meat,Fix weight,0,1,-1,Chưa tạo phiếu KFM
VGP_10022,VGP,"=""10022""",TÁO ROCKIT NEWZEALAND ỐNG 4 QUẢ,Meat,Fix weight,0,2,-2,Chưa tạo phiếu KFM
VGP_8935217411542,VGP,"=""8935217411542""",TH TRUE MILK - SCU HƯƠNG DÂU 85*4 ML,Meat,Fix weight,0,4,-4,Chưa tạo phiếu KFM
VGP_8850329106561,VGP,"=""8850329106561""",MEIJI - SỮA THANH TRÙNG VỊ CHUỐI 200 ML,Meat,Fix weight,0,2,-2,Chưa tạo phiếu KFM
VGP_11549,VGP,"=""11549""",SẢ XAY 50G,Meat,Fix weight,0,15,-15,Chưa tạo phiếu KFM
VGP_8938549562029,VGP,"=""8938549562029""",NẮNG MAI - TÀU HỦ LÁ DỨA 160G,Meat,Fix weight,0,3,-3,Chưa tạo phiếu KFM
VGP_11063,VGP,"=""11063""",NẤM KIM CHÂM HÀN QUỐC 150G,Meat,Fix weight,0,5,-5,Chưa tạo phiếu KFM
VGP_11550,VGP,"=""11550""",TỎI HẢI DƯƠNG XAY 50G,Meat,Fix weight,0,30,-30,Chưa tạo phiếu KFM
VGP_11697,VGP,"=""11697""",GFU- VỈ CANH KHOAI MỠ 300G,Meat,Fix weight,0,7,-7,Chưa tạo phiếu KFM
VGP_8935007117098,VGP,"=""8935007117098""",LOTHAMILK - SỮA THANH TRÙNG CÓ ĐƯỜNG 857ML,Meat,Fix weight,0,4,-4,Chưa tạo phiếu KFM
VGP_8936012063127,VGP,"=""8936012063127""",MỘC CHÂU CREAMERY - SỮA THANH TRÙNG NGUYÊN CHẤT HÔP 450ML,Meat,Fix weight,0,8,-8,Chưa tạo phiếu KFM
VGP_8936012063103,VGP,"=""8936012063103""",MỘC CHÂU CREAMERY - SỮA THANH TRÙNG NGUYÊN CHẤT HỘP 900ML,Meat,Fix weight,0,12,-12,Chưa tạo phiếu KFM
VGP_9336243003951,VGP,"=""9336243003951""",ROKEBY FARMS - THỨC UỐNG SMOOTHIE PROTEIN VỊ SOCOLA HÀ LAN CHAI 425ML,Meat,Fix weight,0,2,-2,Chưa tạo phiếu KFM
VGP_8934673501040,VGP,"=""8934673501040""",VINAMILK - SCA GREEN FARM CAO ĐẠM CÀ PHÊ TỰ NHIÊN NGŨ CỐC 123G,Meat,Fix weight,0,2,-2,Chưa tạo phiếu KFM
VGP_4014500028835,VGP,"=""4014500028835""",ZOTT - PHÔ MAI LÁT SANDWICH 200G,Meat,Fix weight,0,4,-4,Chưa tạo phiếu KFM
VGP_8935360200116,VGP,"=""8935360200116""",NHO ĐEN MỸ HỘP 450G,Meat,Fix weight,0,2,-2,Chưa tạo phiếu KFM
VGP_8938500844102,VGP,"=""8938500844102""",VỊ NGUYÊN - ĐẬU HŨ NON 280G,Meat,Fix weight,0,10,-10,Chưa tạo phiếu KFM
VGP_4014500521183,VGP,"=""4014500521183""",MONTINIS -  SCA VỊ XOÀI LỐC 4x55G,Meat,Fix weight,0,2,-2,Chưa tạo phiếu KFM
VGP_10094,VGP,"=""10094""",BLUEBERRY MỸ HỘP 125G,Meat,Fix weight,0,20,-20,Chưa tạo phiếu KFM
VGP_8936034876767,VGP,"=""8936034876767""",PONNIE - XÚC XÍCH VÒNG PHÔ MAI 200G,Meat,Fix weight,0,2,-2,Chưa tạo phiếu KFM
VGP_10368,VGP,"=""10368""",NHO ĐỎ KẸO MỸ HỘP 450G,Meat,Fix weight,0,11,-11,Chưa tạo phiếu KFM
VGP_8850329103034,VGP,"=""8850329103034""",MEIJI - SỮA THANH TRÙNG VỊ SOCOLA 946ML,Meat,Fix weight,0,2,-2,Chưa tạo phiếu KFM
VGP_8936243700020,VGP,"=""8936243700020""",HẢI ĐĂNG - CƠM NẮM CÁ NGỪ 120G,Meat,Fix weight,0,1,-1,Chưa tạo phiếu KFM
VGP_8936110050494,VGP,"=""8936110050494""",SWEETHOME - RAU CÂU FLAN SƠN THUỶ 145G,Meat,Fix weight,0,3,-3,Chưa tạo phiếu KFM
VGP_8938549562043,VGP,"=""8938549562043""",NẮNG MAI - TÀU HỦ TRUYỀN THỐNG 160G,Meat,Fix weight,0,5,-5,Chưa tạo phiếu KFM
VGP_8938509645021,VGP,"=""8938509645021""",HOKTO - NẤM LINH CHI NÂU MALAYSIA 125G,Meat,Fix weight,0,2,-2,Chưa tạo phiếu KFM
VGP_8935007117135,VGP,"=""8935007117135""",LOTHAMILK - SỮA THANH TRÙNG CÓ ĐƯỜNG CHAI 473ML,Meat,Fix weight,0,2,-2,Chưa tạo phiếu KFM
VGP_11547,VGP,"=""11547""",HÀNH TÍM XAY 50G,Meat,Fix weight,0,13,-13,Chưa tạo phiếu KFM
VGP_8936176756040,VGP,"=""8936176756040""",TNT - KHOAI MÌ NƯỚC DỪA 240G,Meat,Fix weight,0,3,-3,Chưa tạo phiếu KFM
VGP_11545,VGP,"=""11545""",TỎI HẢI DƯƠNG BÓC VỎ 100G,Meat,Fix weight,0,5,-5,Chưa tạo phiếu KFM
VGP_8938502525337,VGP,"=""8938502525337""",THỌ PHÁT - BÁNH BAO NHÂN THỊT HEO TRỨNG CÚT 480G (4x120G),Meat,Fix weight,0,8,-8,Chưa tạo phiếu KFM
VGP_9415262979116,VGP,"=""9415262979116""",ANCHOR - KEM SỮA 200ML,Meat,Fix weight,0,4,-4,Chưa tạo phiếu KFM
VGP_8936076278758,VGP,"=""8936076278758""",SAVOURE - BÁNH SU KEM SỮA CÀ PHÊ MUỐI 75G,Meat,Fix weight,0,3,-3,Chưa tạo phiếu KFM
VGP_11742,VGP,"=""11742""",MÍA TƯƠI CẮT KHÚC 500G,Meat,Fix weight,0,2,-2,Chưa tạo phiếu KFM
VGP_8936034876576,VGP,"=""8936034876576""",MEAT DELI - CHẢ CHIÊN 300G,Meat,Fix weight,0,6,-6,Chưa tạo phiếu KFM
VGP_8936243700082,VGP,"=""8936243700082""",HẢI ĐĂNG - CƠM NẮM GÀ TERIYAKI 115G,Meat,Fix weight,0,1,-1,Chưa tạo phiếu KFM
VGP_8888319823099,VGP,"=""8888319823099""",HAND & HAND - NẤM HỖN HỢP HQ 300G,Meat,Fix weight,0,2,-2,Chưa tạo phiếu KFM
VGP_8936049694417,VGP,"=""8936049694417""",HỖN HỢP CẢI KALE VÀ BÓ XÔI BABY 75G (ĐÃ RỬA SẠCH),Meat,Fix weight,0,1,-1,Chưa tạo phiếu KFM
VGP_11681,VGP,"=""11681""","HỖN HỢP MĂNG TÂY, BẮP NON, CÀ RỐT 300G",Meat,Fix weight,0,2,-2,Chưa tạo phiếu KFM
VGP_8935217450015,VGP,"=""8935217450015""",TH TRUE MILK - SCA NẾP CẨM 110G,Meat,Fix weight,0,9,-9,Chưa tạo phiếu KFM
VGP_8936000750343,VGP,"=""8936000750343""",ICHIBAN - ĐẬU HŨ CHIÊN PHỒNG 300G,Meat,Fix weight,0,6,-6,Chưa tạo phiếu KFM
VGP_8938502525054,VGP,"=""8938502525054""",THỌ PHÁT - BÁNH BAO KHÔNG NHÂN 300G,Meat,Fix weight,0,4,-4,Chưa tạo phiếu KFM
VGP_8938502525726,VGP,"=""8938502525726""",THỌ PHÁT - BÁNH GIÒ NHÂN THỊT 150G,Meat,Fix weight,0,10,-10,Chưa tạo phiếu KFM
VGP_8938508547562,VGP,"=""8938508547562""",BIBIGO - KIM CHI CẢI THẢO CẮT LÁT 100G,Meat,Fix weight,0,4,-4,Chưa tạo phiếu KFM
VGP_8936076278765,VGP,"=""8936076278765""",SAVOURE - BÁNH SU KEM SỮA CHANH DÂY 75G,Meat,Fix weight,0,1,-1,Chưa tạo phiếu KFM
VGP_4903308019001,VGP,"=""4903308019001""",QBB - PHÔ MAI NHẬT VỊ DÂU 90G,Meat,Fix weight,0,2,-2,Chưa tạo phiếu KFM
VGP_8936040981493,VGP,"=""8936040981493""",SOLSE - PHOMAI HUN KHÓI 100G,Meat,Fix weight,0,4,-4,Chưa tạo phiếu KFM
VGP_93569750,VGP,"=""93569750""",CHOBANI - SỮA CHUA HY LẠP VỊ SOCOLA BROWNIE 140G,Meat,Fix weight,0,2,-2,Chưa tạo phiếu KFM
VGP_11122,VGP,"=""11122""",THƠM TRÁI CẮT SẴN 350G,Meat,Fix weight,0,6,-6,Chưa tạo phiếu KFM
VGP_8935360200086,VGP,"=""8935360200086""",NHO XANH MỸ HỘP 450G,Meat,Fix weight,0,6,-6,Chưa tạo phiếu KFM
VGP_8938528582574,VGP,"=""8938528582574""",NGỌC TÚ - BÁNH GIÒ THỊT HEO TRỨNG CÚT 160G,Meat,Fix weight,0,6,-6,Chưa tạo phiếu KFM
VGP_8935360200055,VGP,"=""8935360200055""",CHERRY MỸ 500G,Meat,Fix weight,0,5,-5,Chưa tạo phiếu KFM
VGP_8935117700036,VGP,"=""8935117700036""",ÁNH HỒNG - BÁNH FLAN 6*54G,Meat,Fix weight,0,4,-4,Chưa tạo phiếu KFM
