Key (ST_Code),ST Code / Abbr,Product Code,Product Name,Category,Loai Hang,KFM Qty (SL Chuyen),ABA Qty (SL Giao),Diff (Lech),Loai Chenh Lech
A225_8936195180758,A225,"=""8936195180758""",HAHA - CHẢ LỤA 500G,Meat,Fix weight,6,0,6,Đã tạo phiếu KFM (Lệch số lượng)
A225_8936034876767,A225,"=""8936034876767""",PONNIE - XÚC XÍCH VÒNG PHÔ MAI 200G,Meat,Fix weight,4,0,4,Đã tạo phiếu KFM (Lệch số lượng)
A225_8936034876811,A225,"=""8936034876811""",PONNIE - XÚC XÍCH XÔNG KHÓI 450G,Meat,Fix weight,10,0,10,Đã tạo phiếu KFM (Lệch số lượng)
A225_8938529045856,A225,"=""8938529045856""",NGỌC THƠM - CHÂN GIÒ HEO MUỐI 300G,Meat,Fix weight,4,0,4,Đã tạo phiếu KFM (Lệch số lượng)
A225_8938529045030,A225,"=""8938529045030""",NGỌC THƠM - GIÒ TAI LƯỠI XÀO 250G,Meat,Fix weight,4,0,4,Đã tạo phiếu KFM (Lệch số lượng)
A225_8936045450130,A225,"=""8936045450130""",NIPPON CHV - BA RỌI XÔNG KHÓI 200G,Meat,Fix weight,6,0,6,Đã tạo phiếu KFM (Lệch số lượng)
A225_8936045450956,A225,"=""8936045450956""",NIPPON CHV - JAMBON XÔNG KHÓI 200G,Meat,Fix weight,6,0,6,Đã tạo phiếu KFM (Lệch số lượng)
A225_8934572205544,A225,"=""8934572205544""",VISSAN - GIÒ LỤA ĐẶC BIỆT 500G,Meat,Fix weight,6,0,6,Đã tạo phiếu KFM (Lệch số lượng)
A225_8936034876576,A225,"=""8936034876576""",MEAT DELI - CHẢ CHIÊN 300G,Meat,Fix weight,4,0,4,Đã tạo phiếu KFM (Lệch số lượng)
A225_8936210410815,A225,"=""8936210410815""",KITKOOL - BÁNH GIÒ TÔM THỊT TRỨNG CÚT 150G,Meat,Fix weight,6,0,6,Đã tạo phiếu KFM (Lệch số lượng)
A225_8938508547562,A225,"=""8938508547562""",BIBIGO - KIM CHI CẢI THẢO CẮT LÁT 100G,Meat,Fix weight,10,0,10,Đã tạo phiếu KFM (Lệch số lượng)
A225_8938508547579,A225,"=""8938508547579""",BIBIGO - KIM CHI CẢI THẢO CẮT LÁT 500G,Meat,Fix weight,10,0,10,Đã tạo phiếu KFM (Lệch số lượng)
A225_8938508547609,A225,"=""8938508547609""",BIBIGO - KIM CHI CẢI THẢO CHAY 500G,Meat,Fix weight,6,0,6,Đã tạo phiếu KFM (Lệch số lượng)
A225_8936000750343,A225,"=""8936000750343""",ICHIBAN - ĐẬU HŨ CHIÊN PHỒNG 300G,Meat,Fix weight,5,0,5,Đã tạo phiếu KFM (Lệch số lượng)
A225_8936000750220,A225,"=""8936000750220""",ICHIBAN - ĐẬU HŨ TRỨNG ICHI - SAKURA 160G,Meat,Fix weight,8,0,8,Đã tạo phiếu KFM (Lệch số lượng)
A225_8938502525054,A225,"=""8938502525054""",THỌ PHÁT - BÁNH BAO KHÔNG NHÂN 300G,Meat,Fix weight,6,0,6,Đã tạo phiếu KFM (Lệch số lượng)
A225_8938502525016,A225,"=""8938502525016""",THỌ PHÁT - BÁNH BAO NHÂN THỊT TRỨNG CÚT 250G,Meat,Fix weight,6,0,6,Đã tạo phiếu KFM (Lệch số lượng)
A225_8938502525726,A225,"=""8938502525726""",THỌ PHÁT - BÁNH GIÒ NHÂN THỊT 150G,Meat,Fix weight,10,0,10,Đã tạo phiếu KFM (Lệch số lượng)
A225_8935335401869,A225,"=""8935335401869""",THỌ PHÁT - BÁNH BAO GÀ NƯỚNG PHÔ MAI 400G (4x100G),Meat,Fix weight,4,0,4,Đã tạo phiếu KFM (Lệch số lượng)
A225_8938500844157,A225,"=""8938500844157""",VỊ NGUYÊN - ĐẬU HŨ CHIÊN LƯỚT VÁN 300G,Meat,Fix weight,10,0,10,Đã tạo phiếu KFM (Lệch số lượng)
A225_8938500844430,A225,"=""8938500844430""",VỊ NGUYÊN - ĐẬU HŨ KY CUỘN TƯƠI 200G,Meat,Fix weight,6,0,6,Đã tạo phiếu KFM (Lệch số lượng)
A225_8938500844102,A225,"=""8938500844102""",VỊ NGUYÊN - ĐẬU HŨ NON 280G,Meat,Fix weight,10,0,10,Đã tạo phiếu KFM (Lệch số lượng)
A225_8938500844027,A225,"=""8938500844027""",VỊ NGUYÊN - ĐẬU HŨ TA 280G,Meat,Fix weight,12,0,12,Đã tạo phiếu KFM (Lệch số lượng)
A225_8935335402811,A225,"=""8935335402811""",THỌ PHÁT - BÁNH BAO GẠO LỨT NHÂN NẤM HẠT SEN 400G (4x100G),Meat,Fix weight,5,0,5,Đã tạo phiếu KFM (Lệch số lượng)
A225_8936077114369,A225,"=""8936077114369""",BAMBOO - BÁNH BAO NGUYÊN CÁM NHÂN XÁ XÍU PHÔ MAI 220G (2x110G),Meat,Fix weight,6,0,6,Đã tạo phiếu KFM (Lệch số lượng)
A225_8936199380345,A225,"=""8936199380345""",FAMILY MEALS - BÁNH GIÒ NHÂN THỊT TRỨNG MUỐI 175G,Meat,Fix weight,10,0,10,Đã tạo phiếu KFM (Lệch số lượng)
A225_8938532089007,A225,"=""8938532089007""",VĨ LÂM - CẢI SẬY CHUA 500G,Meat,Fix weight,6,0,6,Đã tạo phiếu KFM (Lệch số lượng)
A225_8938528582574,A225,"=""8938528582574""",NGỌC TÚ - BÁNH GIÒ THỊT HEO TRỨNG CÚT 160G,Meat,Fix weight,10,0,10,Đã tạo phiếu KFM (Lệch số lượng)
A225_8934717600784,A225,"=""8934717600784""",CJ CẦU TRE - XÚC XÍCH ỨC GÀ COCKTAIL PHÔ MAI 200G,Meat,Fix weight,6,0,6,Đã tạo phiếu KFM (Lệch số lượng)
A225_9415007051398,A225,"=""9415007051398""",ANCHOR - BƠ LẠT VỈ 10X7G,Meat,Fix weight,6,0,6,Đã tạo phiếu KFM (Lệch số lượng)
A225_9415007014843,A225,"=""9415007014843""",ANCHOR - PHÔ MAI LÁT CHEDDAR 200G,Meat,Fix weight,6,0,6,Đã tạo phiếu KFM (Lệch số lượng)
A225_5711953091940,A225,"=""5711953091940""",ARLA - PHÔ MAI BÀO MOZZARELLA 175G,Meat,Fix weight,4,0,4,Đã tạo phiếu KFM (Lệch số lượng)
A225_3073781110685,A225,"=""3073781110685""",BELCUBE - PHÔ MAI VỊ SỮA GÓI 15 VIÊN - 78G,Meat,Fix weight,6,0,6,Đã tạo phiếu KFM (Lệch số lượng)
A225_3073781203875,A225,"=""3073781203875""",BELCUBE - PHÔ MAI VỊ VIỆT QUẤT GÓI 15 VIÊN - 78G,Meat,Fix weight,6,0,6,Đã tạo phiếu KFM (Lệch số lượng)
A225_3073781153859,A225,"=""3073781153859""",BELCUBE - PHÔ MAI VUÔNG VỊ DÂU 15 VIÊN -78G,Meat,Fix weight,6,0,6,Đã tạo phiếu KFM (Lệch số lượng)
A225_3073781110661,A225,"=""3073781110661""",BELCUBE - PHÔ MAI VUÔNG VỊ SỮA GÓI 24 VIÊN - 125G,Meat,Fix weight,6,0,6,Đã tạo phiếu KFM (Lệch số lượng)
A225_8935128710109,A225,"=""8935128710109""",BOTTEGA ZELACHI - PHÔ MAI MOZZARELLA BÀO 200G,Meat,Fix weight,4,0,4,Đã tạo phiếu KFM (Lệch số lượng)
A225_8935128710093,A225,"=""8935128710093""",BOTTEGA ZELACHI - PHÔ MAI MOZZARELLA KHỐI 200G,Meat,Fix weight,3,0,3,Đã tạo phiếu KFM (Lệch số lượng)
A225_3073780970150,A225,"=""3073780970150""",CON BÒ CƯỜI - PHÔ MAI 8M LIGHT EXP 120G,Meat,Fix weight,8,0,8,Đã tạo phiếu KFM (Lệch số lượng)
A225_3073781154375,A225,"=""3073781154375""",CON BÒ CƯỜI - PHÔ MAI CON BÒ CƯỜI 16M 224G,Meat,Fix weight,8,0,8,Đã tạo phiếu KFM (Lệch số lượng)
A225_3073781154351,A225,"=""3073781154351""",CON BÒ CƯỜI - PHÔ MAI CON BÒ CƯỜI 8M 112G,Meat,Fix weight,12,0,12,Đã tạo phiếu KFM (Lệch số lượng)
A225_5704025027640,A225,"=""5704025027640""",EMBORG - BƠ LẠT COOK & BAKE 200G,Meat,Fix weight,4,0,4,Đã tạo phiếu KFM (Lệch số lượng)
A225_5704025011557,A225,"=""5704025011557""",EMBORG - KEM NẤU TIỆT TRÙNG( 20% CHẤT BÉO) 200ML,Meat,Fix weight,4,0,4,Đã tạo phiếu KFM (Lệch số lượng)
A225_4002334116941,A225,"=""4002334116941""",KIDS MIX - PHÔ MÁT PREMIUM 6X50G,Meat,Fix weight,5,0,5,Đã tạo phiếu KFM (Lệch số lượng)
A225_3412290032291,A225,"=""3412290032291""",PAYSAN BRETON - KEM XỊT 250G,Meat,Fix weight,4,0,4,Đã tạo phiếu KFM (Lệch số lượng)
A225_3412290040715,A225,"=""3412290040715""",PAYSAN BRETON - PHÔ MAI CAMEMBERT 125G,Meat,Fix weight,6,0,6,Đã tạo phiếu KFM (Lệch số lượng)
A225_3184030003617,A225,"=""3184030003617""",PAYSAN BRETON - PHÔ MAI SỢI EMMENTAL 70G,Meat,Fix weight,6,0,6,Đã tạo phiếu KFM (Lệch số lượng)
A225_4903308014433,A225,"=""4903308014433""",QBB - PHÔ MAI NHẬT 3 LOẠI TRÁI CÂY 90G,Meat,Fix weight,6,0,6,Đã tạo phiếu KFM (Lệch số lượng)
A225_4903308014402,A225,"=""4903308014402""",QBB - PHÔ MAI NHẬT VỊ VANILLA 90G,Meat,Fix weight,6,0,6,Đã tạo phiếu KFM (Lệch số lượng)
A225_4903308014440,A225,"=""4903308014440""",QBB- PHÔ MAI NHẬT VỊ VIỆT QUẤT 90G,Meat,Fix weight,6,0,6,Đã tạo phiếu KFM (Lệch số lượng)
A225_8936040981493,A225,"=""8936040981493""",SOLSE - PHOMAI HUN KHÓI 100G,Meat,Fix weight,12,0,12,Đã tạo phiếu KFM (Lệch số lượng)
A225_8935217430109,A225,"=""8935217430109""",TH TRUE MILK - BƠ LẠT TỰ NHIÊN VỈ 10X10G,Meat,Fix weight,6,0,6,Đã tạo phiếu KFM (Lệch số lượng)
A225_8935217420414,A225,"=""8935217420414""",TH TRUE MILK - PHÔ MAI TƯƠI MOZZARELLA GÓI 4X25G,Meat,Fix weight,6,0,6,Đã tạo phiếu KFM (Lệch số lượng)
A225_8934673900928,A225,"=""8934673900928""",VINAMILK - PHÔ MAI 120G,Meat,Fix weight,10,0,10,Đã tạo phiếu KFM (Lệch số lượng)
A225_9421016151325,A225,"=""9421016151325""",WESTGOLD - BƠ MẶN 250G,Meat,Fix weight,4,0,4,Đã tạo phiếu KFM (Lệch số lượng)
A225_4014500513164,A225,"=""4014500513164""",ZOTT - PHÔ MAI LÁT MOZZARELLA 200G,Meat,Fix weight,6,0,6,Đã tạo phiếu KFM (Lệch số lượng)
A225_4014500028859,A225,"=""4014500028859""",ZOTT - PHÔ MAI LÁT VỊ BURGER 200G,Meat,Fix weight,6,0,6,Đã tạo phiếu KFM (Lệch số lượng)
A225_8936076550014,A225,"=""8936076550014""",HOFF - VÁNG SỮA VANI 55G,Meat,Fix weight,12,0,12,Đã tạo phiếu KFM (Lệch số lượng)
A225_8935007147118,A225,"=""8935007147118""",LOTHAMILK - SCU CÓ ĐƯỜNG CHAI 857ML,Meat,Fix weight,3,0,3,Đã tạo phiếu KFM (Lệch số lượng)
A225_8935217411542,A225,"=""8935217411542""",TH TRUE MILK - SCU HƯƠNG DÂU 85*4 ML,Meat,Fix weight,6,0,6,Đã tạo phiếu KFM (Lệch số lượng)
A225_8934673300964,A225,"=""8934673300964""",VINAMILK - SCU GREEN FARM 200ML,Meat,Fix weight,6,2,4,Đã tạo phiếu KFM (Lệch số lượng)
A225_8934673304528,A225,"=""8934673304528""",VINAMILK - SCU PROBI CÓ ĐƯỜNG 4*130ML,Meat,Fix weight,8,0,8,Đã tạo phiếu KFM (Lệch số lượng)
A225_8934673434508,A225,"=""8934673434508""",VINAMILK - SCU PROBI HƯƠNG DÂU 65ML.,Meat,Fix weight,10,0,10,Đã tạo phiếu KFM (Lệch số lượng)
A225_8934673323512,A225,"=""8934673323512""",VINAMILK - SCU PROBI HƯƠNG DỨA 5*65ML,Meat,Fix weight,10,0,10,Đã tạo phiếu KFM (Lệch số lượng)
A225_8934673435505,A225,"=""8934673435505""",VINAMILK - SCU PROBI HƯƠNG DƯA GANG 65ML.,Meat,Fix weight,10,0,10,Đã tạo phiếu KFM (Lệch số lượng)
A225_8934673320580,A225,"=""8934673320580""",VINAMILK - SCU PROBI HƯƠNG VIỆT QUẤT 4*130ML,Meat,Fix weight,6,0,6,Đã tạo phiếu KFM (Lệch số lượng)
A225_8934673320566,A225,"=""8934673320566""",VINAMILK - SCU PROBI HƯƠNG VIỆT QUẤT 65ML,Meat,Fix weight,10,0,10,Đã tạo phiếu KFM (Lệch số lượng)
A225_8934673303507,A225,"=""8934673303507""",VINAMILK - SCU PROBI ÍT ĐƯỜNG 5*65ML,Meat,Fix weight,12,0,12,Đã tạo phiếu KFM (Lệch số lượng)
A225_8934673300742,A225,"=""8934673300742""",VINAMILK - SCU PROBI LỰU ĐỎ ÍT ĐƯỜNG 130ML*4,Meat,Fix weight,6,0,6,Đã tạo phiếu KFM (Lệch số lượng)
A225_8935007147156,A225,"=""8935007147156""",LOTHAMILK - SCU THANH TRÙNG CÓ ĐƯỜNG CHAI 473ML,Meat,Fix weight,4,0,4,Đã tạo phiếu KFM (Lệch số lượng)
A225_8935007147200,A225,"=""8935007147200""",LOTHAMILK - SCA CÓ ĐƯỜNG 95G,Meat,Fix weight,24,0,24,Đã tạo phiếu KFM (Lệch số lượng)
A225_8936009793167,A225,"=""8936009793167""",MORINAGA - SỮA CHUA KHÔNG BÉO ÍT ĐƯỜNG 100G,Meat,Fix weight,96,0,96,Đã tạo phiếu KFM (Lệch số lượng)
A225_8935049006480,A225,"=""8935049006480""",NUTIMILK - SỮA CHUA NHA ĐAM HŨ 100G,Meat,Fix weight,24,0,24,Đã tạo phiếu KFM (Lệch số lượng)
A225_8935217413003,A225,"=""8935217413003""",TH TRUE MILK - SC CÓ ĐƯỜNG 100G,Meat,Fix weight,24,0,24,Đã tạo phiếu KFM (Lệch số lượng)
A225_8935217410507,A225,"=""8935217410507""",TH TRUE MILK - SC MEN SỐNG VIỆT QUẤT TỰ NHIÊN 100G,Meat,Fix weight,24,0,24,Đã tạo phiếu KFM (Lệch số lượng)
A225_8935217413201,A225,"=""8935217413201""",TH TRUE MILK - SC NHA ĐAM TỰ NHIÊN 100G,Meat,Fix weight,24,0,24,Đã tạo phiếu KFM (Lệch số lượng)
A225_8935217413409,A225,"=""8935217413409""",TH TRUE MILK - SC VỊ TỰ NHIÊN 100G,Meat,Fix weight,36,0,36,Đã tạo phiếu KFM (Lệch số lượng)
A225_8935217413102,A225,"=""8935217413102""",TH TRUE MILK - SCA DỪA,Meat,Fix weight,32,0,32,Đã tạo phiếu KFM (Lệch số lượng)
A225_8935217450015,A225,"=""8935217450015""",TH TRUE MILK - SCA NẾP CẨM 110G,Meat,Fix weight,9,3,6,Đã tạo phiếu KFM (Lệch số lượng)
A225_8935217410309,A225,"=""8935217410309""",TH TRUE MILK - SC MEN SỐNG TRÁI CÂY TỰ NHIÊN 100G LỐC 4,Meat,Fix weight,24,0,24,Đã tạo phiếu KFM (Lệch số lượng)
A225_8935217413508,A225,"=""8935217413508""",TH TRUE MILK - SC ÍT ĐƯỜNG 100G,Meat,Fix weight,36,0,36,Đã tạo phiếu KFM (Lệch số lượng)
A225_8934673606820,A225,"=""8934673606820""",VINAMILK - SCA CÓ ĐƯỜNG 100G,Meat,Fix weight,36,0,36,Đã tạo phiếu KFM (Lệch số lượng)
A225_8934673607827,A225,"=""8934673607827""",VINAMILK - SCA DÂU 100G,Meat,Fix weight,24,0,24,Đã tạo phiếu KFM (Lệch số lượng)
A225_8934673500548,A225,"=""8934673500548""",VINAMILK - SCA GREEN FARM ÍT ĐƯỜNG HỘP 100G LỐC 4,Meat,Fix weight,36,0,36,Đã tạo phiếu KFM (Lệch số lượng)
A225_8934673613828,A225,"=""8934673613828""",VINAMILK - SCA ÍT ĐƯỜNG 100G,Meat,Fix weight,36,0,36,Đã tạo phiếu KFM (Lệch số lượng)
A225_8934673605823,A225,"=""8934673605823""",VINAMILK - SCA KHÔNG ĐƯỜNG 100G,Meat,Fix weight,36,0,36,Đã tạo phiếu KFM (Lệch số lượng)
A225_8934673500777,A225,"=""8934673500777""",VINAMILK - SCA LỰU ĐỎ ÍT ĐƯỜNG 100G,Meat,Fix weight,24,0,24,Đã tạo phiếu KFM (Lệch số lượng)
A225_8934673538824,A225,"=""8934673538824""",VINAMILK - SCA NẾP CẨM 100G,Meat,Fix weight,24,0,24,Đã tạo phiếu KFM (Lệch số lượng)
A225_8934673601825,A225,"=""8934673601825""",VINAMILK - SCA NHA ĐAM 100G,Meat,Fix weight,32,0,32,Đã tạo phiếu KFM (Lệch số lượng)
A225_8934673608824,A225,"=""8934673608824""",VINAMILK - SCA TRÁI CÂY 100G,Meat,Fix weight,24,0,24,Đã tạo phiếu KFM (Lệch số lượng)
A225_8934673500944,A225,"=""8934673500944""",VINAMILK - SCA VIỆT QUẤT ÍT ĐƯỜNG 100G,Meat,Fix weight,24,0,24,Đã tạo phiếu KFM (Lệch số lượng)
A225_9415262979116,A225,"=""9415262979116""",ANCHOR - KEM SỮA 200ML,Meat,Fix weight,6,0,6,Đã tạo phiếu KFM (Lệch số lượng)
A225_8935019599783,A225,"=""8935019599783""",LEGOURMET - XÚC XÍCH DELI SUMO 500G,Meat,Fix weight,6,0,6,Đã tạo phiếu KFM (Lệch số lượng)
A225_8934673314589,A225,"=""8934673314589""",VINAMILK - SCU PROBI CÓ ĐƯỜNG 700ML,Meat,Fix weight,4,0,4,Đã tạo phiếu KFM (Lệch số lượng)
A225_8934673400510,A225,"=""8934673400510""",VINAMILK - SCU PROBI ĐƯỜNG 65ML,Meat,Fix weight,10,0,10,Đã tạo phiếu KFM (Lệch số lượng)
A225_8934673303521,A225,"=""8934673303521""",VINAMILK - SCU PROBI ÍT ĐƯỜNG 4*130ML,Meat,Fix weight,150,0,150,Đã tạo phiếu KFM (Lệch số lượng)
A225_8934673300179,A225,"=""8934673300179""",VINAMILK - SCU PROBI NGHỆ MẬT ONG 4*130ML,Meat,Fix weight,6,0,6,Đã tạo phiếu KFM (Lệch số lượng)
A225_8934673501057,A225,"=""8934673501057""",VINAMILK - SCA 9 LOẠI HẠT 100G LỐC 4,Meat,Fix weight,32,0,32,Đã tạo phiếu KFM (Lệch số lượng)
A225_8934673501040,A225,"=""8934673501040""",VINAMILK - SCA GREEN FARM CAO ĐẠM CÀ PHÊ TỰ NHIÊN NGŨ CỐC 123G,Meat,Fix weight,4,0,4,Đã tạo phiếu KFM (Lệch số lượng)
A225_8934673501033,A225,"=""8934673501033""",VINAMILK - SCA GREEN FARM CAO ĐẠM MẬT ONG TỰ NHIÊN NGŨ CỐC 123G,Meat,Fix weight,4,0,4,Đã tạo phiếu KFM (Lệch số lượng)
A225_8938531579059,A225,"=""8938531579059""",DELIFRES - SỮA TƯƠI THANH TRÙNG ÍT ĐƯỜNG CHAI 1.8L,Meat,Fix weight,3,0,3,Đã tạo phiếu KFM (Lệch số lượng)
A225_8938531579028,A225,"=""8938531579028""",DELIFRES - SỮA TƯƠI THANH TRÙNG KHÔNG ĐƯỜNG CHAI 1.8L,Meat,Fix weight,3,0,3,Đã tạo phiếu KFM (Lệch số lượng)
A225_8936187610423,A225,"=""8936187610423""",CẦN GIỜ - CÁ DỨA MỘT NẮNG GÓI 600G,Frozen,Fix weight,4,0,4,Đã tạo phiếu KFM (Lệch số lượng)
A225_8935275600568,A225,"=""8935275600568""",OG BLUE - CÁ SABA BIỂN NAUY PHI LÊ 250G,Frozen,Fix weight,7,0,7,Đã tạo phiếu KFM (Lệch số lượng)
A225_8938527710565,A225,"=""8938527710565""",SEAPRODEX - TÔM SÚ THỊT SINH THÁI 71/90 200G,Frozen,Fix weight,5,0,5,Đã tạo phiếu KFM (Lệch số lượng)
A225_8938535604238,A225,"=""8938535604238""",TPN - CÁ HỒI PHI LÊ CẮT KHÚC ĐÔNG LẠNH 200G,Frozen,Fix weight,12,0,12,Đã tạo phiếu KFM (Lệch số lượng)
A225_8938535604597,A225,"=""8938535604597""",TPN - CÁ TRỨNG CANADA 400G,Frozen,Fix weight,5,0,5,Đã tạo phiếu KFM (Lệch số lượng)
A225_8938535604047,A225,"=""8938535604047""",TPN - LƯỜN CÁ HỒI ĐL 500G,Frozen,Fix weight,5,0,5,Đã tạo phiếu KFM (Lệch số lượng)
A225_8938521793090,A225,"=""8938521793090""",YFC - MỰC GHIM MINO 9/12 300G,Frozen,Fix weight,6,0,6,Đã tạo phiếu KFM (Lệch số lượng)
A225_8938527710374,A225,"=""8938527710374""",SEAPRODEX - MỰC ỐNG NGUYÊN CON 425G,,,5,0,5,Đã tạo phiếu KFM (Lệch số lượng)
A225_8938535604412,A225,"=""8938535604412""",TPN - TÔM THẺ NÕN SIZE 51-60 150G,Frozen,Fix weight,12,0,12,Đã tạo phiếu KFM (Lệch số lượng)
A225_6938104600151,A225,"=""6938104600151""",NISSI - SÒ ĐIỆP ÉP ĐÔNG LẠNH 250G,Frozen,Fix weight,7,0,7,Đã tạo phiếu KFM (Lệch số lượng)
A225_8936077110262,A225,"=""8936077110262""",BAMBOO - BÁNH BAO KIM SA 240G,Frozen,Fix weight,10,0,10,Đã tạo phiếu KFM (Lệch số lượng)
A225_8936077110279,A225,"=""8936077110279""",BAMBOO - BÁNH CUỐN HẢI SẢN 250G,Frozen,Fix weight,10,0,10,Đã tạo phiếu KFM (Lệch số lượng)
A225_8936077110149,A225,"=""8936077110149""",BAMBOO - HÁ CẢO SÒ ĐIỆP 300G,Frozen,Fix weight,10,0,10,Đã tạo phiếu KFM (Lệch số lượng)
A225_8936077110132,A225,"=""8936077110132""",BAMBOO - HÁ CẢO TÔM 270G,Frozen,Fix weight,10,0,10,Đã tạo phiếu KFM (Lệch số lượng)
A225_8936077110187,A225,"=""8936077110187""",BAMBOO - HOÀNH THÁNH TÔM THỊT 220G,Frozen,Fix weight,10,0,10,Đã tạo phiếu KFM (Lệch số lượng)
A225_8936077110071,A225,"=""8936077110071""",BAMBOO - XÍU MẠI TÔM 300G,Frozen,Fix weight,10,0,10,Đã tạo phiếu KFM (Lệch số lượng)
A225_8936077113829,A225,"=""8936077113829""",BAMBOO - BÁNH BAO GẠO LỨT NHÂN THỊT BÒ PHÔ MAI 40G*6,Frozen,Fix weight,6,0,6,Đã tạo phiếu KFM (Lệch số lượng)
A225_8934717401343,A225,"=""8934717401343""",BIBIGO - BÁNH XẾP MANDU NHÂN HẢI SẢN 175G,Frozen,Fix weight,16,0,16,Đã tạo phiếu KFM (Lệch số lượng)
A225_8801114175033,A225,"=""8801114175033""",PULMUONE - PHÔ MAI QUE 406G,Frozen,Fix weight,6,0,6,Đã tạo phiếu KFM (Lệch số lượng)
A225_8936083243350,A225,"=""8936083243350""",CP - CÁ VIÊN CAO CẤP 500G,Frozen,Fix weight,6,0,6,Đã tạo phiếu KFM (Lệch số lượng)
A225_8936093240011,A225,"=""8936093240011""",AKIRA - QUE SURIMI HƯƠNG CUA AKIRA 250G,Frozen,Fix weight,6,0,6,Đã tạo phiếu KFM (Lệch số lượng)
A225_8935319710130,A225,"=""8935319710130""",CP - GÀ CHIÊN POPCORN 300G,Frozen,Fix weight,10,0,10,Đã tạo phiếu KFM (Lệch số lượng)
A225_8935319710499,A225,"=""8935319710499""",CP - GÀ KARAAGE CHIÊN GIÒN 300G,Frozen,Fix weight,6,0,6,Đã tạo phiếu KFM (Lệch số lượng)
A225_9555894504567,A225,"=""9555894504567""",EB - ĐẬU HŨ CÁ PHÔ MAI 500G,Frozen,Fix weight,6,0,6,Đã tạo phiếu KFM (Lệch số lượng)
A225_9555894501924,A225,"=""9555894501924""",EB - COMBO LẨU VIÊN HẢI SẢN 5IN1 500G,Frozen,Fix weight,6,0,6,Đã tạo phiếu KFM (Lệch số lượng)
A225_8935275600100,A225,"=""8935275600100""",OG PARTY - CHẢ MỰC 240G,Frozen,Fix weight,6,0,6,Đã tạo phiếu KFM (Lệch số lượng)
A225_8934717264474,A225,"=""8934717264474""",CJ CẦU TRE - CHẢ GIÒ DA XỐP NHÂN TÔM & THỊT 400G,Frozen,Fix weight,6,0,6,Đã tạo phiếu KFM (Lệch số lượng)
A225_8934717266003,A225,"=""8934717266003""",CJ CẦU TRE - CHẢ GIÒ BÁNH RẾ HẢI SẢN 500G,Frozen,Fix weight,6,0,6,Đã tạo phiếu KFM (Lệch số lượng)
A225_8934717262005,A225,"=""8934717262005""",CJ CẦU TRE - CHẢ GIÒ BÁNH TRÁNG ĐẶC BIỆT HẢI SẢN 500G,Frozen,Fix weight,6,0,6,Đã tạo phiếu KFM (Lệch số lượng)
A225_8938532826008,A225,"=""8938532826008""",O'SMILES - BÁNH MÌ TƯƠI ĐL 350G (5x70G),Frozen,Fix weight,15,0,15,Đã tạo phiếu KFM (Lệch số lượng)
A225_8938532826121,A225,"=""8938532826121""",O'SMILES - BÁNH MÌ NGUYÊN CÁM ĐL 210G (3x70G),Frozen,Fix weight,5,0,5,Đã tạo phiếu KFM (Lệch số lượng)
